dialogue_id,utterance_id,model_prediction,model_outputs
246.0,6.0,4.0,"[0.17899417877197266, 0.061304349452257156, 0.04526255279779434, 0.04526255279779434, 0.4614015221595764, 0.04526255279779434, 0.16251227259635925]"
246.0,7.0,4.0,"[0.20170529186725616, 0.15152126550674438, 0.03828154131770134, 0.03828154131770134, 0.3922925293445587, 0.03828154131770134, 0.13963623344898224]"
246.0,8.0,4.0,"[0.07465120404958725, 0.15661722421646118, 0.05936743691563606, 0.05936743691563606, 0.35847198963165283, 0.05936743691563606, 0.23215733468532562]"
246.0,9.0,0.0,"[0.5909504294395447, 0.04728953540325165, 0.04728953540325165, 0.04728953540325165, 0.15364909172058105, 0.04728953540325165, 0.06624231487512589]"
246.0,10.0,0.0,"[0.5914164185523987, 0.058906350284814835, 0.058906350284814835, 0.058906350284814835, 0.06322470307350159, 0.058906350284814835, 0.10973350703716278]"
246.0,11.0,0.0,"[0.6530101895332336, 0.051510039716959, 0.051510039716959, 0.051510039716959, 0.05296732112765312, 0.051510039716959, 0.08798240125179291]"
246.0,12.0,0.0,"[0.8068984150886536, 0.021685240790247917, 0.026437509804964066, 0.021685240790247917, 0.0792810246348381, 0.021685240790247917, 0.022327274084091187]"
246.0,13.0,0.0,"[0.6696779131889343, 0.03684024140238762, 0.03206661343574524, 0.03206661343574524, 0.16188585758209229, 0.03206661343574524, 0.035396140068769455]"
247.0,0.0,0.0,"[0.8072105646133423, 0.02893037535250187, 0.026616763323545456, 0.02976127155125141, 0.054247502237558365, 0.026616763323545456, 0.026616763323545456]"
247.0,1.0,0.0,"[0.8837360143661499, 0.013161996379494667, 0.013161996379494667, 0.014115645550191402, 0.049500249326229095, 0.013161996379494667, 0.013161996379494667]"
247.0,2.0,0.0,"[0.43708109855651855, 0.06253065168857574, 0.06253065168857574, 0.06253065168857574, 0.0726890042424202, 0.06253065168857574, 0.24010728299617767]"
247.0,3.0,4.0,"[0.0631793662905693, 0.19388966262340546, 0.0631793662905693, 0.0631793662905693, 0.33341190218925476, 0.0631793662905693, 0.21998095512390137]"
247.0,4.0,0.0,"[0.37392354011535645, 0.22577005624771118, 0.055371496826410294, 0.055371496826410294, 0.1041286438703537, 0.055371496826410294, 0.1300632506608963]"
248.0,0.0,0.0,"[0.7468054294586182, 0.05146850273013115, 0.03415251895785332, 0.0456366203725338, 0.05363183096051216, 0.03415251895785332, 0.03415251895785332]"
249.0,0.0,0.0,"[0.8746116161346436, 0.01663249358534813, 0.01663249358534813, 0.022264977917075157, 0.03240380436182022, 0.01663249358534813, 0.020822104066610336]"
249.0,1.0,0.0,"[0.6078836917877197, 0.028537943959236145, 0.028537943959236145, 0.028537943959236145, 0.24942651391029358, 0.028537943959236145, 0.028537943959236145]"
249.0,2.0,0.0,"[0.7576208114624023, 0.030086513608694077, 0.027965959161520004, 0.03343426063656807, 0.06126019358634949, 0.027965959161520004, 0.06166623532772064]"
249.0,3.0,0.0,"[0.794269323348999, 0.018029525876045227, 0.018029525876045227, 0.028528092429041862, 0.10369104146957397, 0.018029525876045227, 0.019422976300120354]"
249.0,4.0,0.0,"[0.7558208107948303, 0.07993829250335693, 0.031213903799653053, 0.031213903799653053, 0.03938520327210426, 0.031213903799653053, 0.031213903799653053]"
249.0,5.0,0.0,"[0.5428504943847656, 0.036971915513277054, 0.036971915513277054, 0.04441450163722038, 0.26484736800193787, 0.036971915513277054, 0.036971915513277054]"
249.0,6.0,0.0,"[0.6936740279197693, 0.029378624632954597, 0.030824078246951103, 0.029378624632954597, 0.139473095536232, 0.029378624632954597, 0.04789287596940994]"
249.0,7.0,4.0,"[0.29704633355140686, 0.04439077153801918, 0.04439077153801918, 0.05528230965137482, 0.4579678475856781, 0.04439077153801918, 0.056531164795160294]"
250.0,0.0,0.0,"[0.7256487607955933, 0.06170745566487312, 0.022584503516554832, 0.022584503516554832, 0.11389751732349396, 0.022584503516554832, 0.030992748215794563]"
250.0,1.0,0.0,"[0.8398057222366333, 0.023313086479902267, 0.023313086479902267, 0.023313086479902267, 0.04114764556288719, 0.023313086479902267, 0.025794241577386856]"
250.0,2.0,0.0,"[0.41593146324157715, 0.10792235285043716, 0.05685664713382721, 0.05685664713382721, 0.19438958168029785, 0.05685664713382721, 0.11118662357330322]"
250.0,3.0,0.0,"[0.9338428974151611, 0.008909137919545174, 0.008909137919545174, 0.009436090476810932, 0.0210843738168478, 0.008909137919545174, 0.008909137919545174]"
250.0,4.0,0.0,"[0.7823410630226135, 0.027614351361989975, 0.02163429744541645, 0.02996518649160862, 0.09517648816108704, 0.02163429744541645, 0.02163429744541645]"
250.0,5.0,4.0,"[0.08679454773664474, 0.12929269671440125, 0.0794866606593132, 0.0794866606593132, 0.39769676327705383, 0.0794866606593132, 0.14775602519512177]"
250.0,6.0,0.0,"[0.862352728843689, 0.013862844556570053, 0.013862844556570053, 0.025033805519342422, 0.05091692507266998, 0.013862844556570053, 0.020108016207814217]"
250.0,7.0,0.0,"[0.30808499455451965, 0.07790946215391159, 0.07790946215391159, 0.07790946215391159, 0.16410452127456665, 0.07790946215391159, 0.21617256104946136]"
250.0,8.0,0.0,"[0.4667988717556, 0.0999470129609108, 0.07071483880281448, 0.08152934163808823, 0.08964279294013977, 0.07071483880281448, 0.12065230309963226]"
251.0,0.0,1.0,"[0.12362415343523026, 0.3658105432987213, 0.12771281599998474, 0.0808500275015831, 0.140302374958992, 0.0808500275015831, 0.0808500275015831]"
251.0,1.0,0.0,"[0.2722075879573822, 0.16027584671974182, 0.08701815456151962, 0.08701815456151962, 0.20690186321735382, 0.08701815456151962, 0.09956023842096329]"
251.0,2.0,0.0,"[0.4663129448890686, 0.04128356650471687, 0.04128356650471687, 0.04128356650471687, 0.32726922631263733, 0.04128356650471687, 0.04128356650471687]"
251.0,3.0,0.0,"[0.48128068447113037, 0.2832741141319275, 0.039119333028793335, 0.04327022656798363, 0.06174131855368614, 0.04114500433206558, 0.050169311463832855]"
251.0,4.0,4.0,"[0.10442740470170975, 0.106721431016922, 0.0912737026810646, 0.08561801165342331, 0.3663364052772522, 0.08561801165342331, 0.16000501811504364]"
252.0,0.0,1.0,"[0.056424014270305634, 0.32401415705680847, 0.056424014270305634, 0.056424014270305634, 0.214847132563591, 0.056424014270305634, 0.235442653298378]"
252.0,1.0,6.0,"[0.06551366299390793, 0.14398093521595, 0.05800880119204521, 0.05800880119204521, 0.14079050719738007, 0.05800880119204521, 0.47568845748901367]"
252.0,2.0,6.0,"[0.0795164480805397, 0.10341498255729675, 0.049684107303619385, 0.049684107303619385, 0.2451225072145462, 0.049684107303619385, 0.4228937327861786]"
252.0,3.0,6.0,"[0.17001880705356598, 0.10518772155046463, 0.06612063199281693, 0.06612063199281693, 0.1847255975008011, 0.06612063199281693, 0.3417060077190399]"
252.0,4.0,0.0,"[0.5064034461975098, 0.052821770310401917, 0.05831502005457878, 0.052821770310401917, 0.1753293126821518, 0.052821770310401917, 0.1014869287610054]"
252.0,5.0,0.0,"[0.7591874003410339, 0.06930869817733765, 0.026235638186335564, 0.057184845209121704, 0.028905099257826805, 0.026235638186335564, 0.03294254094362259]"
252.0,6.0,1.0,"[0.06568388640880585, 0.5942811965942383, 0.05762118846178055, 0.05762118846178055, 0.06750793009996414, 0.05762118846178055, 0.09966346621513367]"
252.0,7.0,1.0,"[0.24150115251541138, 0.36479130387306213, 0.06183972209692001, 0.06183972209692001, 0.11422502994537354, 0.06183972209692001, 0.09396328777074814]"
252.0,8.0,0.0,"[0.46674177050590515, 0.06505145132541656, 0.06505145132541656, 0.06505145132541656, 0.16310113668441772, 0.06505145132541656, 0.10995126515626907]"
252.0,9.0,6.0,"[0.164521262049675, 0.09034866094589233, 0.09034866094589233, 0.09034866094589233, 0.09034866094589233, 0.09034866094589233, 0.38373544812202454]"
252.0,10.0,0.0,"[0.8343883156776428, 0.02134869433939457, 0.02134869433939457, 0.024891994893550873, 0.05532488971948624, 0.02134869433939457, 0.02134869433939457]"
252.0,11.0,0.0,"[0.8234251737594604, 0.02128629945218563, 0.02128629945218563, 0.026034193113446236, 0.06539543718099594, 0.02128629945218563, 0.02128629945218563]"
252.0,12.0,0.0,"[0.9096475839614868, 0.012572400271892548, 0.012572400271892548, 0.012572400271892548, 0.025409169495105743, 0.012572400271892548, 0.014653725549578667]"
252.0,13.0,0.0,"[0.5131193399429321, 0.05417356640100479, 0.052404217422008514, 0.054807111620903015, 0.17303524911403656, 0.052404217422008514, 0.10005638748407364]"
252.0,14.0,4.0,"[0.11485413461923599, 0.09174537658691406, 0.055848900228738785, 0.055848900228738785, 0.5626022815704346, 0.055848900228738785, 0.06325144320726395]"
252.0,15.0,6.0,"[0.07017304748296738, 0.18586614727973938, 0.07017304748296738, 0.07017304748296738, 0.11950595676898956, 0.07017304748296738, 0.41393569111824036]"
252.0,16.0,0.0,"[0.36352410912513733, 0.08231163024902344, 0.08231163024902344, 0.08231163024902344, 0.14038580656051636, 0.08231163024902344, 0.16684357821941376]"
252.0,17.0,1.0,"[0.05466759204864502, 0.6144933104515076, 0.056639451533555984, 0.05466759204864502, 0.05466759204864502, 0.05466759204864502, 0.11019683629274368]"
252.0,18.0,6.0,"[0.27142807841300964, 0.0582292377948761, 0.0582292377948761, 0.0582292377948761, 0.12819257378578186, 0.0582292377948761, 0.3674624264240265]"
253.0,0.0,0.0,"[0.666552722454071, 0.05490696430206299, 0.04156207665801048, 0.04310633987188339, 0.10126714408397675, 0.04156207665801048, 0.051042746752500534]"
253.0,1.0,0.0,"[0.5465631484985352, 0.04927510395646095, 0.04927510395646095, 0.04927510395646095, 0.14170874655246735, 0.04927510395646095, 0.11462767422199249]"
253.0,2.0,0.0,"[0.7713587284088135, 0.029302649199962616, 0.029302649199962616, 0.029302649199962616, 0.0767723023891449, 0.029302649199962616, 0.03465836122632027]"
253.0,3.0,0.0,"[0.8446930646896362, 0.023932384327054024, 0.019077355042099953, 0.02216763235628605, 0.05197478085756302, 0.019077355042099953, 0.019077355042099953]"
253.0,4.0,1.0,"[0.1065569594502449, 0.5084765553474426, 0.06162308529019356, 0.06162308529019356, 0.12359581142663956, 0.06162308529019356, 0.07650135457515717]"
253.0,5.0,0.0,"[0.8170256018638611, 0.018735574558377266, 0.018735574558377266, 0.018735574558377266, 0.08534789085388184, 0.018735574558377266, 0.022684181109070778]"
253.0,6.0,4.0,"[0.04425584897398949, 0.16230256855487823, 0.04425584897398949, 0.04425584897398949, 0.549694299697876, 0.04425584897398949, 0.11097972095012665]"
253.0,7.0,1.0,"[0.06698184460401535, 0.4306870996952057, 0.06698184460401535, 0.06698184460401535, 0.08519037067890167, 0.08260858058929443, 0.20056836307048798]"
253.0,8.0,0.0,"[0.7236631512641907, 0.035973865538835526, 0.035973865538835526, 0.035973865538835526, 0.09646746516227722, 0.035973865538835526, 0.035973865538835526]"
253.0,9.0,0.0,"[0.819679856300354, 0.025229230523109436, 0.025229230523109436, 0.025229230523109436, 0.054174043238162994, 0.025229230523109436, 0.025229230523109436]"
253.0,10.0,0.0,"[0.5762577056884766, 0.03607071936130524, 0.03607071936130524, 0.03607071936130524, 0.22908556461334229, 0.03607071936130524, 0.050373829901218414]"
253.0,11.0,0.0,"[0.7390050888061523, 0.032070934772491455, 0.032070934772491455, 0.03494895622134209, 0.0910506621003151, 0.032070934772491455, 0.038782406598329544]"
253.0,12.0,0.0,"[0.7967325448989868, 0.03669807314872742, 0.023398859426379204, 0.053666871041059494, 0.042705927044153214, 0.023398859426379204, 0.023398859426379204]"
254.0,0.0,0.0,"[0.5846825838088989, 0.05036669969558716, 0.05036669969558716, 0.05036669969558716, 0.11194641888141632, 0.05036669969558716, 0.1019042357802391]"
254.0,1.0,6.0,"[0.18694859743118286, 0.15337806940078735, 0.062424562871456146, 0.062424562871456146, 0.19176222383975983, 0.062424562871456146, 0.28063738346099854]"
254.0,2.0,0.0,"[0.846433162689209, 0.019531114026904106, 0.019531114026904106, 0.02520119957625866, 0.0469551719725132, 0.02281704731285572, 0.019531114026904106]"
254.0,3.0,6.0,"[0.204060897231102, 0.22085589170455933, 0.06411544978618622, 0.06411544978618622, 0.07357316464185715, 0.06411544978618622, 0.3091636896133423]"
254.0,4.0,1.0,"[0.24756646156311035, 0.3203623592853546, 0.04566694051027298, 0.04772019013762474, 0.09073736518621445, 0.04566694051027298, 0.20227976143360138]"
254.0,5.0,0.0,"[0.7632607817649841, 0.038521282374858856, 0.038521282374858856, 0.038521282374858856, 0.038521282374858856, 0.038521282374858856, 0.04413270205259323]"
254.0,6.0,0.0,"[0.8912307024002075, 0.012635807506740093, 0.016084540635347366, 0.013692455366253853, 0.041084907948970795, 0.012635807506740093, 0.012635807506740093]"
254.0,7.0,0.0,"[0.5251649618148804, 0.2480514794588089, 0.04055865854024887, 0.05398581922054291, 0.04055865854024887, 0.04055865854024887, 0.05112181231379509]"
254.0,8.0,0.0,"[0.8688732385635376, 0.015363919548690319, 0.015363919548690319, 0.017829589545726776, 0.05184146761894226, 0.015363919548690319, 0.015363919548690319]"
254.0,9.0,0.0,"[0.7545070648193359, 0.035083234310150146, 0.035083234310150146, 0.035083234310150146, 0.07007672637701035, 0.035083234310150146, 0.035083234310150146]"
254.0,10.0,0.0,"[0.798520028591156, 0.02085583284497261, 0.02085583284497261, 0.02085583284497261, 0.06993576884269714, 0.02085583284497261, 0.048120833933353424]"
254.0,11.0,0.0,"[0.6114702224731445, 0.04282549396157265, 0.04282549396157265, 0.04282549396157265, 0.10511274635791779, 0.04282549396157265, 0.1121150553226471]"
254.0,12.0,0.0,"[0.5850523114204407, 0.04517791047692299, 0.04517791047692299, 0.04517791047692299, 0.158608540892601, 0.04517791047692299, 0.07562748342752457]"
254.0,13.0,0.0,"[0.6605372428894043, 0.02700299583375454, 0.02700299583375454, 0.02700299583375454, 0.20444777607917786, 0.02700299583375454, 0.02700299583375454]"
254.0,14.0,0.0,"[0.3925345242023468, 0.06503332406282425, 0.05342084541916847, 0.05342084541916847, 0.25598564743995667, 0.05342084541916847, 0.12618400156497955]"
254.0,15.0,0.0,"[0.6847054958343506, 0.03498954325914383, 0.03498954325914383, 0.04805926978588104, 0.12360133230686188, 0.03498954325914383, 0.038665205240249634]"
254.0,16.0,0.0,"[0.4989719092845917, 0.049452122300863266, 0.049452122300863266, 0.049452122300863266, 0.21763788163661957, 0.06243666633963585, 0.07259723544120789]"
254.0,17.0,0.0,"[0.7935079336166382, 0.02413420006632805, 0.02413420006632805, 0.032492488622665405, 0.06693203002214432, 0.02413420006632805, 0.03466494008898735]"
255.0,0.0,1.0,"[0.05107448995113373, 0.5467529296875, 0.05107448995113373, 0.05107448995113373, 0.05107448995113373, 0.05107448995113373, 0.19787465035915375]"
255.0,1.0,0.0,"[0.7784274220466614, 0.021872026845812798, 0.021872026845812798, 0.021872026845812798, 0.0894973874092102, 0.021872026845812798, 0.04458707198500633]"
255.0,2.0,0.0,"[0.7952010631561279, 0.02055477350950241, 0.02055477350950241, 0.02055477350950241, 0.10202513635158539, 0.02055477350950241, 0.02055477350950241]"
255.0,3.0,0.0,"[0.520934522151947, 0.04164174944162369, 0.04164174944162369, 0.04164174944162369, 0.23249883949756622, 0.04164174944162369, 0.07999961078166962]"
255.0,4.0,0.0,"[0.3997933268547058, 0.0918513834476471, 0.054459381848573685, 0.054459381848573685, 0.2549576759338379, 0.054459381848573685, 0.09001948684453964]"
255.0,5.0,1.0,"[0.05860026553273201, 0.2930171489715576, 0.05860026553273201, 0.05860026553273201, 0.19093751907348633, 0.05860026553273201, 0.2816443145275116]"
255.0,6.0,0.0,"[0.7105185985565186, 0.030385909602046013, 0.028883883729577065, 0.028883883729577065, 0.13935138285160065, 0.03309238702058792, 0.028883883729577065]"
255.0,7.0,0.0,"[0.7423231601715088, 0.031272828578948975, 0.031272828578948975, 0.031272828578948975, 0.08211803436279297, 0.031272828578948975, 0.05046754702925682]"
255.0,8.0,1.0,"[0.11406370252370834, 0.30470800399780273, 0.07911930978298187, 0.07911930978298187, 0.13849373161792755, 0.07911930978298187, 0.20537662506103516]"
256.0,0.0,0.0,"[0.8687467575073242, 0.014367325231432915, 0.014367325231432915, 0.015949346125125885, 0.05444030463695526, 0.014367325231432915, 0.017761647701263428]"
256.0,1.0,0.0,"[0.7150871753692627, 0.030332321301102638, 0.029973072931170464, 0.029973072931170464, 0.06778552383184433, 0.029973072931170464, 0.09687583148479462]"
257.0,0.0,0.0,"[0.8720629215240479, 0.017039474099874496, 0.017039474099874496, 0.022114038467407227, 0.037665095180273056, 0.017039474099874496, 0.017039474099874496]"
257.0,1.0,1.0,"[0.33159396052360535, 0.3773859739303589, 0.044265542179346085, 0.044265542179346085, 0.044265542179346085, 0.044265542179346085, 0.11395785212516785]"
257.0,2.0,0.0,"[0.8960534930229187, 0.014641277492046356, 0.01353895477950573, 0.01353895477950573, 0.03514939919114113, 0.01353895477950573, 0.01353895477950573]"
257.0,3.0,0.0,"[0.6986478567123413, 0.024226071313023567, 0.024226071313023567, 0.024226071313023567, 0.17225369811058044, 0.024226071313023567, 0.03219418600201607]"
257.0,4.0,4.0,"[0.09982656687498093, 0.09390179812908173, 0.04263319820165634, 0.04263319820165634, 0.6133395433425903, 0.04263319820165634, 0.06503250449895859]"
258.0,0.0,0.0,"[0.8837299942970276, 0.018417833372950554, 0.016943488270044327, 0.01794840395450592, 0.02907336875796318, 0.016943488270044327, 0.016943488270044327]"
258.0,1.0,0.0,"[0.7140915989875793, 0.05422750487923622, 0.04236831143498421, 0.04236831143498421, 0.0622076652944088, 0.04236831143498421, 0.04236831143498421]"
258.0,2.0,1.0,"[0.28991085290908813, 0.29154306650161743, 0.06297556310892105, 0.06297556310892105, 0.09820046275854111, 0.06297556310892105, 0.13141894340515137]"
258.0,3.0,0.0,"[0.883582353591919, 0.017635567113757133, 0.017635567113757133, 0.020694298669695854, 0.025181062519550323, 0.017635567113757133, 0.017635567113757133]"
258.0,4.0,0.0,"[0.6411218643188477, 0.04335472360253334, 0.04335472360253334, 0.04389065504074097, 0.0797092393040657, 0.04335472360253334, 0.10521402955055237]"
258.0,5.0,0.0,"[0.8435482382774353, 0.0239388607442379, 0.0239388607442379, 0.028288792818784714, 0.03240745887160301, 0.0239388607442379, 0.0239388607442379]"
258.0,6.0,0.0,"[0.7420740723609924, 0.09234490245580673, 0.028570424765348434, 0.028570424765348434, 0.047269925475120544, 0.028570424765348434, 0.0325997956097126]"
258.0,7.0,0.0,"[0.7512272000312805, 0.030113017186522484, 0.030113017186522484, 0.030113017186522484, 0.09820764511823654, 0.030113017186522484, 0.030113017186522484]"
258.0,8.0,0.0,"[0.7227055430412292, 0.060565024614334106, 0.03274935483932495, 0.03274935483932495, 0.06070324406027794, 0.03274935483932495, 0.057778239250183105]"
258.0,9.0,0.0,"[0.7068909406661987, 0.03823349252343178, 0.03823349252343178, 0.03823349252343178, 0.10194158554077148, 0.03823349252343178, 0.03823349252343178]"
258.0,10.0,0.0,"[0.9152570366859436, 0.010648444294929504, 0.014399529434740543, 0.02528284303843975, 0.013115353882312775, 0.010648444294929504, 0.010648444294929504]"
258.0,11.0,4.0,"[0.12895993888378143, 0.0783785879611969, 0.039945896714925766, 0.039945896714925766, 0.4900703728199005, 0.039945896714925766, 0.18275342881679535]"
258.0,12.0,4.0,"[0.3328319191932678, 0.04194009304046631, 0.03331269323825836, 0.03331269323825836, 0.4756171405315399, 0.03331269323825836, 0.04967281222343445]"
259.0,0.0,1.0,"[0.045831985771656036, 0.6616221070289612, 0.07200098782777786, 0.045831985771656036, 0.045831985771656036, 0.07048366218805313, 0.05839726701378822]"
259.0,1.0,0.0,"[0.8271176218986511, 0.026456953957676888, 0.026456953957676888, 0.026456953957676888, 0.03727021813392639, 0.026456953957676888, 0.029784327372908592]"
259.0,2.0,0.0,"[0.5625278949737549, 0.09884294122457504, 0.046686481684446335, 0.046686481684446335, 0.13858142495155334, 0.05205643177032471, 0.05461831018328667]"
259.0,3.0,0.0,"[0.7722890973091125, 0.07912659645080566, 0.025587696582078934, 0.031357541680336, 0.02980392798781395, 0.025587696582078934, 0.036247462034225464]"
259.0,4.0,0.0,"[0.5975955128669739, 0.12318217009305954, 0.047834135591983795, 0.06380189955234528, 0.05118374526500702, 0.047834135591983795, 0.06856846809387207]"
259.0,5.0,0.0,"[0.8102412819862366, 0.02286870963871479, 0.02286870963871479, 0.02286870963871479, 0.06272662431001663, 0.02286870963871479, 0.03555729240179062]"
259.0,6.0,4.0,"[0.10636433959007263, 0.22017502784729004, 0.07342755049467087, 0.07342755049467087, 0.3018384873867035, 0.07342755049467087, 0.15133948624134064]"
259.0,7.0,0.0,"[0.8074330687522888, 0.028734443709254265, 0.028734443709254265, 0.03015207126736641, 0.043483663350343704, 0.028734443709254265, 0.03272787854075432]"
259.0,8.0,0.0,"[0.6542455554008484, 0.038607094436883926, 0.03815906494855881, 0.0409545823931694, 0.12846432626247406, 0.03815906494855881, 0.06141041964292526]"
259.0,9.0,0.0,"[0.3614864945411682, 0.07234571874141693, 0.07234571874141693, 0.07234571874141693, 0.13056927919387817, 0.07234571874141693, 0.2185613065958023]"
259.0,10.0,6.0,"[0.10365541279315948, 0.15037226676940918, 0.08789035677909851, 0.08789035677909851, 0.22827273607254028, 0.08789035677909851, 0.2540285587310791]"
259.0,11.0,1.0,"[0.10476647317409515, 0.30871790647506714, 0.07371685653924942, 0.07371685653924942, 0.07371685653924942, 0.07371685653924942, 0.2916482388973236]"
259.0,12.0,4.0,"[0.17347340285778046, 0.10477638989686966, 0.06571606546640396, 0.06571606546640396, 0.2883964776992798, 0.06571606546640396, 0.236205592751503]"
259.0,13.0,6.0,"[0.054622188210487366, 0.11902133375406265, 0.054622188210487366, 0.054622188210487366, 0.24062147736549377, 0.05639532580971718, 0.4200953543186188]"
259.0,14.0,0.0,"[0.7953674793243408, 0.03207661211490631, 0.03207661211490631, 0.03207661211490631, 0.03878026083111763, 0.03207661211490631, 0.03754577785730362]"
259.0,15.0,0.0,"[0.8630359768867493, 0.019582834094762802, 0.019582834094762802, 0.019582834094762802, 0.03088093362748623, 0.019582834094762802, 0.027751680463552475]"
260.0,0.0,0.0,"[0.5757318735122681, 0.03915269672870636, 0.034437697380781174, 0.034437697380781174, 0.22337861359119415, 0.034437697380781174, 0.05842367187142372]"
260.0,1.0,6.0,"[0.0702010989189148, 0.2516150176525116, 0.0702010989189148, 0.0702010989189148, 0.16813696920871735, 0.0702010989189148, 0.29944363236427307]"
260.0,2.0,0.0,"[0.7651585936546326, 0.03036997839808464, 0.03036997839808464, 0.03036997839808464, 0.0579681359231472, 0.03036997839808464, 0.05539339780807495]"
260.0,3.0,4.0,"[0.13154952228069305, 0.0689878985285759, 0.048602547496557236, 0.048602547496557236, 0.4440442621707916, 0.048602547496557236, 0.209610715508461]"
260.0,4.0,6.0,"[0.07624022662639618, 0.11065305769443512, 0.07624022662639618, 0.07624022662639618, 0.23190706968307495, 0.07624022662639618, 0.3524790108203888]"
260.0,5.0,0.0,"[0.3817070424556732, 0.13307902216911316, 0.064019575715065, 0.064019575715065, 0.19568856060504913, 0.064019575715065, 0.09746667742729187]"
260.0,6.0,0.0,"[0.7770671844482422, 0.03290707245469093, 0.03163176402449608, 0.038837336003780365, 0.05629313737154007, 0.03163176402449608, 0.03163176402449608]"
260.0,7.0,0.0,"[0.9213538765907288, 0.012660258449614048, 0.012660258449614048, 0.015344851650297642, 0.012660258449614048, 0.012660258449614048, 0.012660258449614048]"
260.0,8.0,0.0,"[0.6473572254180908, 0.0636083334684372, 0.029531104490160942, 0.029531104490160942, 0.1382000744342804, 0.029531104490160942, 0.062241073697805405]"
260.0,9.0,4.0,"[0.13491690158843994, 0.07312894612550735, 0.036968108266592026, 0.036968108266592026, 0.6027962565422058, 0.036968108266592026, 0.07825358211994171]"
260.0,10.0,6.0,"[0.12761852145195007, 0.2011253386735916, 0.08174485713243484, 0.08174485713243484, 0.12515480816364288, 0.08174485713243484, 0.3008667528629303]"
261.0,0.0,1.0,"[0.05680174380540848, 0.5922938585281372, 0.10385817289352417, 0.05464529991149902, 0.05975331366062164, 0.05464529991149902, 0.07800228148698807]"
261.0,1.0,4.0,"[0.1072789877653122, 0.04537202790379524, 0.028971191495656967, 0.028971191495656967, 0.7175432443618774, 0.028971191495656967, 0.0428922213613987]"
261.0,2.0,4.0,"[0.06926792860031128, 0.03468477353453636, 0.033479709178209305, 0.033479709178209305, 0.7344549298286438, 0.033479709178209305, 0.06115320324897766]"
261.0,3.0,0.0,"[0.8236870169639587, 0.02567789889872074, 0.02567789889872074, 0.030860871076583862, 0.04274053871631622, 0.02567789889872074, 0.02567789889872074]"
261.0,4.0,4.0,"[0.16016142070293427, 0.039605870842933655, 0.038003109395504, 0.038003109395504, 0.6084121465682983, 0.038003109395504, 0.07781121134757996]"
261.0,5.0,0.0,"[0.7561590671539307, 0.0364786833524704, 0.0364786833524704, 0.04113374277949333, 0.0364786833524704, 0.0364786833524704, 0.05679237097501755]"
261.0,6.0,0.0,"[0.8398030400276184, 0.03359900042414665, 0.02191810868680477, 0.026422783732414246, 0.03327515721321106, 0.02191810868680477, 0.023063769564032555]"
261.0,7.0,0.0,"[0.9039537906646729, 0.012068531475961208, 0.012068531475961208, 0.031019464135169983, 0.016752563416957855, 0.012068531475961208, 0.012068531475961208]"
261.0,8.0,0.0,"[0.9320756196975708, 0.017157666385173798, 0.008237257599830627, 0.010182652622461319, 0.01587231084704399, 0.008237257599830627, 0.008237257599830627]"
262.0,0.0,4.0,"[0.12925897538661957, 0.06485331803560257, 0.03050272911787033, 0.03050272911787033, 0.6701662540435791, 0.03050272911787033, 0.04421323910355568]"
262.0,1.0,4.0,"[0.14774812757968903, 0.05843115225434303, 0.027788741514086723, 0.027788741514086723, 0.6329526305198669, 0.027788741514086723, 0.07750190049409866]"
262.0,2.0,4.0,"[0.11506135761737823, 0.18862512707710266, 0.08023079484701157, 0.08023079484701157, 0.37539032101631165, 0.08023079484701157, 0.08023079484701157]"
262.0,3.0,4.0,"[0.3434283137321472, 0.09843827784061432, 0.042042624205350876, 0.042042624205350876, 0.3708370327949524, 0.042042624205350876, 0.06116849556565285]"
262.0,4.0,0.0,"[0.7855894565582275, 0.028632892295718193, 0.02490563504397869, 0.06802188605070114, 0.04303889721632004, 0.02490563504397869, 0.02490563504397869]"
262.0,5.0,1.0,"[0.05376546084880829, 0.44719719886779785, 0.05376546084880829, 0.05376546084880829, 0.09828308969736099, 0.05376546084880829, 0.23945793509483337]"
262.0,6.0,0.0,"[0.5256087779998779, 0.046476367861032486, 0.046476367861032486, 0.05018409341573715, 0.238301619887352, 0.046476367861032486, 0.046476367861032486]"
262.0,7.0,0.0,"[0.49389126896858215, 0.03671066462993622, 0.03671066462993622, 0.03671066462993622, 0.32252103090286255, 0.03674503415822983, 0.03671066462993622]"
262.0,8.0,0.0,"[0.871940553188324, 0.020212626084685326, 0.01911059021949768, 0.03140448033809662, 0.01911059021949768, 0.01911059021949768, 0.01911059021949768]"
262.0,9.0,0.0,"[0.6321473717689514, 0.027575455605983734, 0.027575455605983734, 0.027575455605983734, 0.22997531294822693, 0.027575455605983734, 0.027575455605983734]"
262.0,10.0,0.0,"[0.7099653482437134, 0.07303375005722046, 0.038718897849321365, 0.05534376949071884, 0.045500390231609344, 0.038718897849321365, 0.038718897849321365]"
262.0,11.0,0.0,"[0.8540615439414978, 0.018787961453199387, 0.018787961453199387, 0.044438742101192474, 0.02634795941412449, 0.018787961453199387, 0.018787961453199387]"
262.0,12.0,0.0,"[0.9068761467933655, 0.013184717856347561, 0.012416302226483822, 0.01680041290819645, 0.025889793410897255, 0.012416302226483822, 0.012416302226483822]"
