dialogue_id,utterance_id,model_prediction,model_outputs
205.0,3.0,1.0,"[0.04646065, 0.5207167, 0.15194017, 0.07006029, 0.028916804, 0.095605366, 0.08629992]"
205.0,4.0,1.0,"[0.044635523, 0.57266706, 0.12768723, 0.06498362, 0.027020926, 0.08843301, 0.074572675]"
205.0,5.0,5.0,"[0.0644972, 0.081911966, 0.05218164, 0.21383244, 0.096641205, 0.3410772, 0.14985831]"
205.0,6.0,5.0,"[0.07077121, 0.06927257, 0.12043371, 0.23167287, 0.070693664, 0.27925816, 0.15789773]"
205.0,7.0,1.0,"[0.04953812, 0.4417889, 0.120203614, 0.10185598, 0.035168927, 0.14786807, 0.103576444]"
206.0,0.0,4.0,"[0.19817512, 0.07707544, 0.02949898, 0.083895266, 0.37576765, 0.13310573, 0.102481864]"
206.0,1.0,4.0,"[0.19998609, 0.06469966, 0.029123398, 0.08599387, 0.389611, 0.12651488, 0.10407115]"
206.0,2.0,3.0,"[0.06490242, 0.1014211, 0.18153925, 0.2548924, 0.05912862, 0.18028224, 0.15783384]"
206.0,3.0,5.0,"[0.092452124, 0.056561213, 0.106673986, 0.22073561, 0.08837684, 0.24740727, 0.18779288]"
206.0,4.0,4.0,"[0.1831265, 0.065560415, 0.07219957, 0.16048954, 0.1832453, 0.17233087, 0.16304778]"
207.0,0.0,2.0,"[0.14829797, 0.115430385, 0.18951795, 0.16562423, 0.14120047, 0.10159632, 0.13833264]"
207.0,1.0,1.0,"[0.04211654, 0.5862557, 0.12919036, 0.056090035, 0.025609002, 0.08472339, 0.07601503]"
208.0,0.0,4.0,"[0.24961507, 0.046312325, 0.019830674, 0.047501575, 0.4774399, 0.07600231, 0.0832981]"
208.0,1.0,5.0,"[0.051249593, 0.116692856, 0.09270458, 0.22500958, 0.06376419, 0.30371067, 0.14686854]"
208.0,2.0,5.0,"[0.092189565, 0.08946847, 0.084719256, 0.20986201, 0.09530679, 0.2554735, 0.1729803]"
208.0,3.0,0.0,"[0.25936496, 0.057370756, 0.05504111, 0.093335845, 0.23914307, 0.15100747, 0.1447368]"
208.0,4.0,4.0,"[0.17074877, 0.15748307, 0.064556226, 0.13275437, 0.19000937, 0.14323524, 0.141213]"
208.0,5.0,3.0,"[0.08325291, 0.08509777, 0.20501679, 0.2516379, 0.058743645, 0.14891468, 0.16733626]"
208.0,6.0,1.0,"[0.043536093, 0.57122177, 0.1312997, 0.06084189, 0.026035018, 0.086758874, 0.08030662]"
208.0,7.0,5.0,"[0.14568412, 0.05206147, 0.07383625, 0.18842734, 0.18542573, 0.19208868, 0.16247636]"
208.0,8.0,1.0,"[0.048836112, 0.48351532, 0.19313678, 0.06908843, 0.028451523, 0.085516706, 0.09145513]"
208.0,9.0,5.0,"[0.07372989, 0.11347765, 0.0694527, 0.1858473, 0.08882784, 0.32212117, 0.14654356]"
208.0,10.0,1.0,"[0.053901248, 0.61137015, 0.110760964, 0.05536635, 0.027890697, 0.06918358, 0.071527004]"
208.0,11.0,0.0,"[0.325937, 0.042273708, 0.08016687, 0.09429027, 0.23788902, 0.08911202, 0.13033102]"
208.0,12.0,0.0,"[0.35600293, 0.039493557, 0.043178372, 0.0626152, 0.32120422, 0.081786856, 0.095718876]"
208.0,13.0,5.0,"[0.050065007, 0.17982854, 0.11722786, 0.21242538, 0.052974887, 0.23781793, 0.14966042]"
209.0,1.0,0.0,"[0.21648374, 0.065412015, 0.1069403, 0.14898781, 0.18668702, 0.1069736, 0.16851549]"
210.0,0.0,0.0,"[0.36923322, 0.04663204, 0.055983365, 0.07150529, 0.28110513, 0.07713029, 0.09841059]"
210.0,1.0,0.0,"[0.2709268, 0.083500296, 0.098061584, 0.12412149, 0.19562092, 0.0904441, 0.13732474]"
210.0,2.0,0.0,"[0.24195626, 0.111815184, 0.09676362, 0.12891807, 0.18927482, 0.0948572, 0.13641478]"
210.0,3.0,0.0,"[0.21442367, 0.053971916, 0.18444346, 0.13385734, 0.12216952, 0.11424552, 0.17688851]"
210.0,4.0,4.0,"[0.17370756, 0.052599214, 0.036398128, 0.1125108, 0.29718313, 0.1925389, 0.13506226]"
210.0,5.0,4.0,"[0.25742385, 0.044985406, 0.019856341, 0.046807457, 0.4737376, 0.07467489, 0.08251438]"
210.0,6.0,1.0,"[0.044494506, 0.64037937, 0.12775666, 0.042843807, 0.025323648, 0.059551362, 0.059650615]"
210.0,7.0,1.0,"[0.12665518, 0.30687958, 0.19142155, 0.10523155, 0.075275235, 0.0805721, 0.11396487]"
210.0,8.0,1.0,"[0.042433638, 0.6905884, 0.08815453, 0.04111376, 0.025010785, 0.05577896, 0.056919992]"
210.0,9.0,0.0,"[0.34779307, 0.052294407, 0.07499478, 0.09911506, 0.22981817, 0.08510745, 0.110877074]"
211.0,0.0,5.0,"[0.12186542, 0.043405883, 0.06314628, 0.13508081, 0.15030806, 0.27303576, 0.2131578]"
211.0,1.0,1.0,"[0.06519577, 0.47942844, 0.21015556, 0.06189573, 0.03235989, 0.066399336, 0.084565334]"
211.0,2.0,1.0,"[0.051270444, 0.5185863, 0.14127941, 0.07253733, 0.029271888, 0.097114146, 0.08994048]"
211.0,3.0,1.0,"[0.09986288, 0.46250772, 0.1135393, 0.08574615, 0.066938885, 0.079435214, 0.091969855]"
211.0,4.0,1.0,"[0.053326186, 0.52414864, 0.20220491, 0.052273273, 0.028278748, 0.065496184, 0.07427212]"
211.0,5.0,5.0,"[0.07625388, 0.05163974, 0.12754968, 0.19913584, 0.08351437, 0.26165798, 0.20024844]"
211.0,6.0,0.0,"[0.34306577, 0.0432055, 0.064121574, 0.083318055, 0.2669895, 0.08950249, 0.10979707]"
211.0,7.0,4.0,"[0.31884357, 0.041625787, 0.027642248, 0.048103012, 0.39888746, 0.08054625, 0.08435155]"
212.0,0.0,2.0,"[0.09777391, 0.25967708, 0.2649944, 0.11869146, 0.050974358, 0.076518185, 0.1313706]"
212.0,1.0,2.0,"[0.07606191, 0.10673606, 0.31798887, 0.17162123, 0.050481524, 0.13165344, 0.145457]"
212.0,2.0,4.0,"[0.24455869, 0.04213976, 0.029278742, 0.06349285, 0.43756238, 0.08703718, 0.095930465]"
212.0,3.0,0.0,"[0.3754517, 0.053715266, 0.071950905, 0.06368931, 0.24171424, 0.0737685, 0.1197101]"
212.0,4.0,3.0,"[0.079889216, 0.053815193, 0.120937705, 0.24327803, 0.07644789, 0.22784407, 0.19778775]"
212.0,5.0,3.0,"[0.18339835, 0.04924905, 0.16700049, 0.1889401, 0.12168542, 0.12311361, 0.16661297]"
212.0,6.0,2.0,"[0.08317898, 0.053357013, 0.27763793, 0.20285839, 0.056176126, 0.13832238, 0.18846919]"
213.0,0.0,3.0,"[0.093662284, 0.056246568, 0.19175765, 0.24040036, 0.07539304, 0.15011051, 0.19242963]"
213.0,1.0,4.0,"[0.28534743, 0.042673808, 0.040805057, 0.07481279, 0.3238001, 0.12256551, 0.10999533]"
213.0,2.0,0.0,"[0.22789232, 0.065160036, 0.13720529, 0.13886234, 0.16717628, 0.101035945, 0.16266787]"
213.0,3.0,5.0,"[0.14834811, 0.06332342, 0.06007223, 0.165199, 0.16407174, 0.24889283, 0.15009269]"
213.0,4.0,4.0,"[0.24221104, 0.04339802, 0.033581533, 0.082407646, 0.34421045, 0.13521497, 0.11897642]"
213.0,5.0,4.0,"[0.23094542, 0.043808296, 0.028185437, 0.062692866, 0.44383642, 0.09717247, 0.093359016]"
213.0,6.0,4.0,"[0.31884357, 0.041625787, 0.027642248, 0.048103012, 0.39888746, 0.08054625, 0.08435155]"
213.0,7.0,4.0,"[0.31884357, 0.041625787, 0.027642248, 0.048103012, 0.39888746, 0.08054625, 0.08435155]"
213.0,8.0,4.0,"[0.27905965, 0.0397227, 0.048856597, 0.07238888, 0.2998827, 0.11879111, 0.1412984]"
213.0,9.0,4.0,"[0.28281873, 0.039454013, 0.046317942, 0.08010313, 0.33159703, 0.108074084, 0.11163522]"
213.0,10.0,4.0,"[0.28282356, 0.04571914, 0.058857173, 0.10039856, 0.2860238, 0.107084036, 0.11909374]"
213.0,11.0,5.0,"[0.1058337, 0.043603987, 0.14142817, 0.21556896, 0.08569297, 0.22617678, 0.18169542]"
214.0,0.0,5.0,"[0.07472103, 0.05479465, 0.09023526, 0.23197241, 0.08582776, 0.28423807, 0.17821074]"
214.0,1.0,2.0,"[0.058130953, 0.14207657, 0.40857452, 0.118117034, 0.03451188, 0.10240751, 0.13618149]"
214.0,2.0,3.0,"[0.14734453, 0.056665797, 0.1428348, 0.18511647, 0.12068309, 0.1743253, 0.17302991]"
214.0,3.0,4.0,"[0.24379328, 0.05179952, 0.03620697, 0.074980676, 0.39576232, 0.09783598, 0.09962123]"
214.0,4.0,3.0,"[0.06311954, 0.07135937, 0.106936626, 0.28789267, 0.07009497, 0.24372344, 0.15687333]"
214.0,5.0,2.0,"[0.074037276, 0.13018434, 0.34386337, 0.1483464, 0.03643614, 0.12318126, 0.1439512]"
214.0,6.0,4.0,"[0.24961507, 0.046312325, 0.019830674, 0.047501575, 0.4774399, 0.07600231, 0.0832981]"
214.0,7.0,4.0,"[0.31884357, 0.041625787, 0.027642248, 0.048103012, 0.39888746, 0.08054625, 0.08435155]"
215.0,0.0,0.0,"[0.16930173, 0.16840617, 0.16500913, 0.15256152, 0.123480275, 0.08435686, 0.13688436]"
215.0,1.0,0.0,"[0.35816768, 0.06594936, 0.101689085, 0.08106667, 0.1930042, 0.080748156, 0.119374774]"
215.0,2.0,4.0,"[0.16198084, 0.16001454, 0.06863611, 0.13667345, 0.22128016, 0.1309441, 0.120470755]"
215.0,3.0,2.0,"[0.09936653, 0.052128788, 0.3226384, 0.1489742, 0.06211355, 0.12849459, 0.18628405]"
215.0,4.0,4.0,"[0.22395281, 0.05969903, 0.032607358, 0.0892457, 0.36942977, 0.11932459, 0.10574078]"
215.0,5.0,2.0,"[0.07590014, 0.119469844, 0.42336696, 0.1282476, 0.037632078, 0.08560422, 0.12977912]"
215.0,6.0,2.0,"[0.08288046, 0.057331827, 0.35810995, 0.16037144, 0.053012136, 0.11992951, 0.16836463]"
215.0,7.0,2.0,"[0.15114594, 0.117804304, 0.23918611, 0.15942287, 0.087336086, 0.09772319, 0.14738142]"
215.0,8.0,4.0,"[0.2838563, 0.06304635, 0.060909178, 0.102183305, 0.29162312, 0.09244242, 0.105939224]"
215.0,9.0,4.0,"[0.26734176, 0.041403778, 0.023521418, 0.051578827, 0.44439223, 0.083458975, 0.088303]"
215.0,10.0,5.0,"[0.09819092, 0.04449646, 0.17432901, 0.19220561, 0.07773494, 0.20875704, 0.20428602]"
216.0,1.0,1.0,"[0.05569148, 0.4921902, 0.11781244, 0.0920937, 0.034689654, 0.11317231, 0.094350226]"
216.0,2.0,4.0,"[0.31884357, 0.041625787, 0.027642248, 0.048103012, 0.39888746, 0.08054625, 0.08435155]"
216.0,3.0,4.0,"[0.26256162, 0.056842975, 0.03950815, 0.086340815, 0.2881973, 0.14748985, 0.11905933]"
217.0,0.0,1.0,"[0.052762873, 0.566763, 0.17695695, 0.048515465, 0.02900176, 0.058459695, 0.06754029]"
217.0,1.0,1.0,"[0.049999326, 0.5848495, 0.102990314, 0.06623271, 0.02793849, 0.088037185, 0.07995246]"
217.0,2.0,1.0,"[0.06226447, 0.33477196, 0.33345693, 0.064998865, 0.032861385, 0.07846341, 0.09318297]"
217.0,3.0,4.0,"[0.31884357, 0.041625787, 0.027642248, 0.048103012, 0.39888746, 0.08054625, 0.08435155]"
217.0,4.0,1.0,"[0.042779513, 0.68653345, 0.09543156, 0.04003703, 0.024428433, 0.05416516, 0.05662472]"
217.0,5.0,5.0,"[0.10018222, 0.056340545, 0.08799509, 0.17906912, 0.11624169, 0.2651951, 0.19497621]"
217.0,6.0,1.0,"[0.0608044, 0.3865973, 0.30074272, 0.06267834, 0.030513184, 0.068042, 0.09062209]"
217.0,7.0,3.0,"[0.06266239, 0.13963479, 0.21237479, 0.22092836, 0.046849493, 0.16440944, 0.15314063]"
217.0,8.0,4.0,"[0.19902614, 0.046494517, 0.0416929, 0.108447306, 0.3195823, 0.15702769, 0.12772906]"
217.0,9.0,5.0,"[0.07419422, 0.08114133, 0.082643166, 0.23269515, 0.084155574, 0.26588702, 0.17928353]"
217.0,10.0,3.0,"[0.060465552, 0.096642934, 0.17822506, 0.27075225, 0.05485023, 0.17467123, 0.16439275]"
217.0,11.0,4.0,"[0.2957878, 0.04349167, 0.037580866, 0.06525265, 0.36763105, 0.08780652, 0.102449514]"
218.0,0.0,2.0,"[0.10900786, 0.25353652, 0.30799362, 0.083431855, 0.059313647, 0.08245839, 0.104258224]"
218.0,2.0,1.0,"[0.076713175, 0.54808134, 0.100109324, 0.07382544, 0.049055662, 0.07232499, 0.07989001]"
219.0,0.0,2.0,"[0.07848741, 0.2948597, 0.3005585, 0.092995234, 0.041102625, 0.08251938, 0.10947712]"
219.0,1.0,1.0,"[0.047322515, 0.57422304, 0.17188764, 0.048348285, 0.025440067, 0.06299384, 0.06978459]"
220.0,1.0,0.0,"[0.2807421, 0.058046777, 0.08367657, 0.11614294, 0.25308302, 0.08494963, 0.123359]"
221.0,0.0,4.0,"[0.2765219, 0.05137202, 0.027477106, 0.058745496, 0.4329925, 0.0724998, 0.08039112]"
221.0,2.0,0.0,"[0.30986977, 0.0537877, 0.059360374, 0.0850394, 0.29355878, 0.07953345, 0.118850544]"
221.0,3.0,0.0,"[0.2992643, 0.04201786, 0.05741941, 0.091675125, 0.28753152, 0.09941297, 0.122678734]"
221.0,4.0,5.0,"[0.15324762, 0.05276285, 0.08910076, 0.18874858, 0.13568632, 0.21019025, 0.17026359]"
222.0,0.0,4.0,"[0.27027327, 0.04466932, 0.033919573, 0.06579146, 0.38864714, 0.09636268, 0.10033659]"
222.0,1.0,0.0,"[0.33141342, 0.0468733, 0.06500509, 0.071804225, 0.25264803, 0.09853068, 0.13372529]"
222.0,2.0,3.0,"[0.06687754, 0.087684534, 0.10210567, 0.28898203, 0.07650737, 0.21360426, 0.16423862]"
222.0,3.0,0.0,"[0.24135712, 0.061147857, 0.07506161, 0.1345461, 0.23237315, 0.10891278, 0.1466013]"
222.0,4.0,3.0,"[0.08566495, 0.14694758, 0.203584, 0.20584369, 0.059757132, 0.14159867, 0.15660398]"
222.0,5.0,4.0,"[0.2633493, 0.05513453, 0.059578456, 0.109409854, 0.27294844, 0.11565991, 0.12391947]"
222.0,6.0,4.0,"[0.27681908, 0.043724466, 0.026254965, 0.05666442, 0.4137506, 0.09168433, 0.09110211]"
222.0,7.0,5.0,"[0.09908302, 0.09752307, 0.06428024, 0.20243251, 0.11357731, 0.26044554, 0.16265833]"
222.0,8.0,5.0,"[0.1006234, 0.17497547, 0.05380368, 0.16088471, 0.113850586, 0.2538652, 0.14199694]"
222.0,9.0,4.0,"[0.24637136, 0.045674376, 0.025017053, 0.0590878, 0.430467, 0.10196102, 0.09142139]"
222.0,10.0,1.0,"[0.05903678, 0.48188305, 0.13386935, 0.08757445, 0.035387795, 0.10652485, 0.09572367]"
222.0,11.0,4.0,"[0.2521155, 0.045116942, 0.029897207, 0.07087875, 0.3802116, 0.114481956, 0.107297994]"
222.0,12.0,5.0,"[0.087566435, 0.052528698, 0.055283107, 0.17553005, 0.12331046, 0.3265095, 0.17927188]"
222.0,13.0,1.0,"[0.051417395, 0.5140708, 0.10348438, 0.08962104, 0.03218323, 0.11798886, 0.09123439]"
223.0,0.0,3.0,"[0.07419337, 0.062173206, 0.13979888, 0.23873454, 0.06882925, 0.23358364, 0.18268713]"
223.0,1.0,2.0,"[0.111706525, 0.20344223, 0.30057684, 0.124355584, 0.06320884, 0.07517924, 0.12153077]"
223.0,2.0,0.0,"[0.3603328, 0.049160898, 0.0722142, 0.076490946, 0.24736346, 0.0823342, 0.11210346]"
223.0,3.0,5.0,"[0.12424596, 0.08378237, 0.07473076, 0.18965638, 0.14178337, 0.21826446, 0.16753665]"
223.0,4.0,4.0,"[0.3501796, 0.041865017, 0.03259993, 0.048258595, 0.3543261, 0.07585034, 0.09692041]"
223.0,5.0,1.0,"[0.13158867, 0.34752694, 0.08652459, 0.11182738, 0.12010982, 0.09771509, 0.10470744]"
223.0,6.0,6.0,"[0.16597535, 0.044564158, 0.099813186, 0.18406332, 0.14448121, 0.15686683, 0.20423596]"
224.0,0.0,3.0,"[0.09988028, 0.07930675, 0.086604014, 0.22880465, 0.12137737, 0.20512106, 0.17890584]"
224.0,1.0,4.0,"[0.23074296, 0.064191535, 0.047048975, 0.09600154, 0.30852914, 0.1275645, 0.12592132]"
224.0,2.0,4.0,"[0.23074296, 0.064191535, 0.047048975, 0.09600154, 0.30852914, 0.1275645, 0.12592132]"
224.0,3.0,4.0,"[0.23074296, 0.064191535, 0.047048975, 0.09600154, 0.30852914, 0.1275645, 0.12592132]"
224.0,4.0,0.0,"[0.19061331, 0.06665023, 0.079253264, 0.16239208, 0.18452267, 0.13538206, 0.18118633]"
224.0,5.0,2.0,"[0.10261677, 0.0532956, 0.25492516, 0.16702494, 0.06642068, 0.15486807, 0.20084868]"
224.0,6.0,2.0,"[0.07031569, 0.06542315, 0.25705373, 0.16109265, 0.05641848, 0.21176314, 0.17793311]"
224.0,7.0,4.0,"[0.2359006, 0.041084953, 0.030573351, 0.069459446, 0.38901913, 0.11652712, 0.11743548]"
224.0,8.0,4.0,"[0.2679706, 0.048621416, 0.034300756, 0.06871604, 0.37069154, 0.10541505, 0.104284525]"
225.0,0.0,4.0,"[0.26618922, 0.04447944, 0.027343882, 0.059237473, 0.42872587, 0.08141551, 0.09260857]"
225.0,1.0,6.0,"[0.17333934, 0.043280803, 0.12106115, 0.1560864, 0.12804659, 0.17039, 0.20779563]"
225.0,2.0,4.0,"[0.289938, 0.0417143, 0.023907991, 0.048112977, 0.4276073, 0.0819544, 0.08676505]"
225.0,3.0,2.0,"[0.065028206, 0.30040175, 0.30685624, 0.09143802, 0.03498947, 0.08969782, 0.111588545]"
225.0,4.0,5.0,"[0.10018222, 0.056340545, 0.08799509, 0.17906912, 0.11624169, 0.2651951, 0.19497621]"
225.0,5.0,0.0,"[0.28249708, 0.046427988, 0.14844015, 0.12619267, 0.15830912, 0.09168297, 0.14645004]"
226.0,0.0,4.0,"[0.31423253, 0.047452677, 0.029106295, 0.052319705, 0.404134, 0.074267, 0.07848782]"
226.0,1.0,4.0,"[0.2586613, 0.045237415, 0.021057848, 0.049439352, 0.45970434, 0.08126315, 0.08463664]"
226.0,2.0,0.0,"[0.28325573, 0.044432636, 0.05849287, 0.102851965, 0.24312204, 0.12962021, 0.1382245]"
226.0,3.0,4.0,"[0.2983303, 0.04196521, 0.041986234, 0.072747625, 0.3584669, 0.08448413, 0.10201964]"
226.0,4.0,4.0,"[0.2120702, 0.043007124, 0.038065054, 0.09917584, 0.28346634, 0.1753543, 0.14886121]"
226.0,5.0,5.0,"[0.08176157, 0.062423814, 0.07493551, 0.17673683, 0.09334876, 0.33331373, 0.17747976]"
226.0,6.0,5.0,"[0.09205085, 0.04307587, 0.070305966, 0.17208643, 0.11091942, 0.3195311, 0.19203049]"
226.0,7.0,4.0,"[0.25533926, 0.045480557, 0.020346751, 0.047362756, 0.47727653, 0.07369357, 0.080500476]"
226.0,8.0,4.0,"[0.25742385, 0.044985406, 0.019856341, 0.046807457, 0.4737376, 0.07467489, 0.08251438]"
227.0,0.0,5.0,"[0.085079275, 0.052381635, 0.16744623, 0.20582321, 0.066865735, 0.21984707, 0.20255685]"
227.0,1.0,1.0,"[0.052651133, 0.48431602, 0.22780506, 0.0553359, 0.0273339, 0.07064195, 0.08191601]"
227.0,2.0,1.0,"[0.058683127, 0.5616608, 0.14858477, 0.054550584, 0.029453335, 0.0677381, 0.079329215]"
227.0,3.0,0.0,"[0.2912576, 0.053920712, 0.073783554, 0.09953164, 0.2518461, 0.09978041, 0.12987992]"
228.0,0.0,0.0,"[0.35349724, 0.04097666, 0.03820809, 0.055815615, 0.33351734, 0.076750904, 0.101234265]"
228.0,1.0,1.0,"[0.06542028, 0.3471801, 0.32354614, 0.06800674, 0.032297585, 0.07058162, 0.09296758]"
228.0,2.0,1.0,"[0.08210178, 0.22385558, 0.08140124, 0.16640474, 0.08184239, 0.21554072, 0.14885356]"
228.0,3.0,0.0,"[0.31743342, 0.051584806, 0.12825777, 0.08390702, 0.16813761, 0.10254687, 0.14813259]"
228.0,4.0,5.0,"[0.07895822, 0.048313875, 0.110694654, 0.21778795, 0.08027126, 0.2727677, 0.1912063]"
228.0,5.0,6.0,"[0.13281506, 0.04556704, 0.15213259, 0.17112775, 0.102005586, 0.183417, 0.21293493]"
228.0,6.0,5.0,"[0.10385084, 0.04323076, 0.091424, 0.1775625, 0.11296013, 0.2566605, 0.21431126]"
228.0,7.0,6.0,"[0.107786104, 0.0483098, 0.2003196, 0.16159655, 0.08157848, 0.1951873, 0.20522214]"
228.0,8.0,2.0,"[0.11765562, 0.049909957, 0.22953343, 0.19170065, 0.07441084, 0.14086269, 0.19592685]"
228.0,9.0,4.0,"[0.19996825, 0.05824382, 0.04881909, 0.13403375, 0.26206774, 0.14316651, 0.15370087]"
228.0,10.0,1.0,"[0.042433638, 0.6905884, 0.08815453, 0.04111376, 0.025010785, 0.05577896, 0.056919992]"
228.0,11.0,3.0,"[0.12518951, 0.07530485, 0.16292287, 0.21360137, 0.08714641, 0.14448775, 0.19134715]"
228.0,12.0,5.0,"[0.12884222, 0.05567781, 0.06916493, 0.15575616, 0.13292629, 0.2801869, 0.17744564]"
229.0,0.0,3.0,"[0.081032455, 0.15932584, 0.14354637, 0.24000286, 0.07390543, 0.15903786, 0.14314906]"
229.0,1.0,0.0,"[0.36307827, 0.050531544, 0.09364143, 0.082306445, 0.21121705, 0.08294854, 0.116276704]"
229.0,2.0,4.0,"[0.23817153, 0.04356501, 0.03746012, 0.07728456, 0.37326506, 0.11490757, 0.115346126]"
229.0,3.0,0.0,"[0.3889436, 0.056365192, 0.08974831, 0.07028699, 0.20878471, 0.077359796, 0.1085114]"
229.0,5.0,4.0,"[0.28647396, 0.046357915, 0.026267435, 0.05165653, 0.41774493, 0.08552232, 0.08597693]"
229.0,6.0,5.0,"[0.08402193, 0.049101487, 0.13902356, 0.21086045, 0.0794093, 0.22828573, 0.20929748]"
229.0,7.0,0.0,"[0.35199377, 0.060016334, 0.11479169, 0.086595416, 0.17651577, 0.08846667, 0.121620394]"
229.0,8.0,0.0,"[0.34826875, 0.055931773, 0.09628452, 0.09056675, 0.20986685, 0.074563436, 0.12451784]"
229.0,9.0,5.0,"[0.066562794, 0.07592433, 0.165901, 0.2263781, 0.058234576, 0.23976897, 0.1672302]"
229.0,10.0,4.0,"[0.25075868, 0.04301827, 0.023855917, 0.054319337, 0.46150014, 0.08335678, 0.083190955]"
230.0,0.0,1.0,"[0.10303326, 0.2614234, 0.1782887, 0.13898775, 0.06451186, 0.117148735, 0.13660622]"
230.0,1.0,0.0,"[0.3061355, 0.04523014, 0.114966325, 0.094047315, 0.18676476, 0.09820551, 0.15465054]"
230.0,2.0,0.0,"[0.25519115, 0.06198886, 0.098376736, 0.13266729, 0.19097598, 0.102269076, 0.15853086]"
230.0,3.0,4.0,"[0.2983171, 0.049354192, 0.053162765, 0.086538926, 0.3017075, 0.10212024, 0.108799264]"
230.0,4.0,2.0,"[0.07228219, 0.07693418, 0.40772524, 0.13476543, 0.042406794, 0.11106947, 0.15481673]"
230.0,5.0,1.0,"[0.12872168, 0.24545239, 0.16990885, 0.13046813, 0.08076437, 0.11939516, 0.12528935]"
230.0,6.0,3.0,"[0.09320958, 0.05560424, 0.15245382, 0.24843168, 0.07555728, 0.18625611, 0.1884873]"
230.0,7.0,1.0,"[0.053417265, 0.43032748, 0.1705805, 0.09017439, 0.033156622, 0.109788276, 0.11255543]"
230.0,8.0,5.0,"[0.098028794, 0.09859187, 0.049941894, 0.16183767, 0.12712069, 0.32543138, 0.13904768]"
231.0,0.0,0.0,"[0.2807421, 0.058046777, 0.08367657, 0.11614294, 0.25308302, 0.08494963, 0.123359]"
231.0,1.0,0.0,"[0.3713185, 0.053099774, 0.07405447, 0.07496325, 0.24130592, 0.07006373, 0.115194425]"
231.0,2.0,1.0,"[0.08654811, 0.2629453, 0.11444956, 0.16518386, 0.06859315, 0.157238, 0.14504196]"
231.0,3.0,4.0,"[0.22828554, 0.043820404, 0.0227083, 0.055125546, 0.48611408, 0.080061786, 0.083884336]"
231.0,4.0,4.0,"[0.2518585, 0.04960415, 0.057842918, 0.10484521, 0.27657586, 0.1260968, 0.13317661]"
231.0,5.0,4.0,"[0.24961507, 0.046312325, 0.019830674, 0.047501575, 0.4774399, 0.07600231, 0.0832981]"
231.0,6.0,4.0,"[0.24961507, 0.046312325, 0.019830674, 0.047501575, 0.4774399, 0.07600231, 0.0832981]"
231.0,7.0,3.0,"[0.08248969, 0.09104469, 0.21332557, 0.23222995, 0.057492834, 0.13983513, 0.18358207]"
231.0,8.0,6.0,"[0.09572232, 0.04889488, 0.19587295, 0.19331358, 0.075843886, 0.1757795, 0.21457285]"
231.0,9.0,0.0,"[0.20746899, 0.04116633, 0.093214884, 0.14964668, 0.17952444, 0.17046238, 0.15851626]"
231.0,10.0,4.0,"[0.22669181, 0.04218012, 0.045604795, 0.09925022, 0.28632718, 0.16530776, 0.13463807]"
231.0,11.0,5.0,"[0.0724582, 0.055261966, 0.06034528, 0.22631086, 0.105301544, 0.3033425, 0.17697966]"
231.0,12.0,4.0,"[0.2339525, 0.04489348, 0.02178775, 0.054118913, 0.47439417, 0.082923114, 0.08793003]"
231.0,13.0,4.0,"[0.21045627, 0.07308307, 0.033799488, 0.08392675, 0.3794757, 0.11905684, 0.10020185]"
232.0,0.0,0.0,"[0.32133585, 0.070110455, 0.052353743, 0.082972005, 0.27437773, 0.09073987, 0.10811041]"
232.0,1.0,2.0,"[0.16675508, 0.1076686, 0.2953568, 0.12651809, 0.08013075, 0.093989134, 0.12958151]"
232.0,2.0,0.0,"[0.3621786, 0.049406633, 0.050331853, 0.065254, 0.30309978, 0.07265313, 0.09707593]"
232.0,3.0,1.0,"[0.077794306, 0.42557213, 0.19689552, 0.082586005, 0.042129643, 0.07766265, 0.09735966]"
232.0,4.0,0.0,"[0.31607142, 0.049726978, 0.051510587, 0.08582607, 0.29287872, 0.09556583, 0.108420424]"
232.0,5.0,5.0,"[0.08261355, 0.050618023, 0.0837562, 0.18790229, 0.09882638, 0.30951983, 0.18676372]"
232.0,6.0,1.0,"[0.04911858, 0.569344, 0.16644596, 0.050255734, 0.026029948, 0.06529514, 0.0735106]"
232.0,7.0,1.0,"[0.055758618, 0.45789015, 0.18976513, 0.07882323, 0.031190243, 0.08888242, 0.0976903]"
232.0,8.0,4.0,"[0.24512815, 0.046016216, 0.033680234, 0.07660553, 0.40360126, 0.09124074, 0.10372787]"
232.0,9.0,4.0,"[0.25742385, 0.044985406, 0.019856341, 0.046807457, 0.4737376, 0.07467489, 0.08251438]"
233.0,0.0,1.0,"[0.059899356, 0.48685572, 0.17218801, 0.074021816, 0.029575486, 0.08311855, 0.09434105]"
233.0,1.0,5.0,"[0.1339528, 0.04033522, 0.073615976, 0.14797129, 0.14610761, 0.27753654, 0.18048051]"
233.0,2.0,0.0,"[0.25673145, 0.06809425, 0.06717878, 0.11008855, 0.24927779, 0.1348753, 0.11375384]"
233.0,3.0,2.0,"[0.11397472, 0.08690695, 0.28535438, 0.1649972, 0.059464473, 0.12047259, 0.16882972]"
233.0,4.0,0.0,"[0.30327806, 0.046107344, 0.09481345, 0.11106218, 0.21170957, 0.095285416, 0.13774396]"
233.0,5.0,4.0,"[0.22840542, 0.04633198, 0.021339325, 0.053272694, 0.48416254, 0.081492685, 0.084995314]"
